date,open,high,low,close,adjusted_close,volume
7/7/2021,6062.77,6066.99,6022.31,6044.04,6044.04,165513600
7/6/2021,6015.58,6054.61,6013.06,6047.11,6047.11,161021000
7/5/2021,6024.17,6036.98,5985.35,6005.61,6005.61,131732000
7/2/2021,6020.07,6043.43,6014.87,6023.01,6023.01,146766100
7/1/2021,6001.12,6039.03,5969.1,6005.96,6005.96,140966500
6/30/2021,5950.43,6011.26,5950.42,5985.49,5985.49,203167100
6/29/2021,5944.24,5992.86,5913.59,5949.05,5949.05,188801800
6/28/2021,6015.28,6030.89,5939.47,5939.47,5939.47,145849200
6/25/2021,6027.22,6067.79,6019.4,6022.4,6022.4,172441600
6/24/2021,6052.08,6060.49,6003.2,6012.06,6012.06,168548200
6/23/2021,6095.9,6130.1,6034.54,6034.54,6034.54,199578400
6/22/2021,6006.67,6118.86,6006.67,6087.84,6087.84,151167900
6/21/2021,5959.96,6021.49,5884.92,5996.25,5996.25,159997500
6/18/2021,6065.52,6070.42,5944.05,6007.12,6007.12,238006900
6/17/2021,6063.54,6082.29,6034.83,6068.45,6068.45,205095900
6/16/2021,6071.44,6114.1,6049.58,6078.57,6078.57,152950200
6/15/2021,6085.36,6091.37,6051.25,6089.04,6089.04,163564500
6/14/2021,6110.8,6124.87,6071.73,6080.38,6080.38,196186700
6/11/2021,6118.38,6134.88,6084.24,6095.5,6095.5,196526600
6/10/2021,6065.93,6111.45,6064.93,6107.54,6107.54,215823100
6/9/2021,5973.04,6047.48,5972.45,6047.48,6047.48,239289300
6/8/2021,6071.25,6075.89,5992.12,5999.37,5999.37,265159600
6/7/2021,6075.51,6088,6050.8,6069.94,6069.94,200000700
6/4/2021,6091.13,6103.86,6043.86,6065.17,6065.17,158659400
6/3/2021,6038.86,6091.51,6005.64,6091.51,6091.51,181262300
6/2/2021,6002.48,6031.58,5991.51,6031.58,6031.58,178537100
5/31/2021,5869.22,5947.46,5860.54,5947.46,5947.46,169049900
5/28/2021,5875.27,5891.47,5833.34,5848.62,5848.62,181542500
5/27/2021,5850.5,5904.84,5841.83,5841.83,5841.83,211859200
5/25/2021,5772.94,5848.55,5769.29,5815.84,5815.84,144613700
5/24/2021,5793.07,5805.15,5759.34,5763.63,5763.63,141371900
5/21/2021,5824.11,5838.23,5742.04,5773.12,5773.12,133703000
5/20/2021,5759.63,5814.78,5751.34,5797.6,5797.6,114025600
5/19/2021,5817.14,5828.21,5752.26,5760.58,5760.58,138298600
5/18/2021,5836.08,5855.67,5782.78,5834.39,5834.39,160329900
5/17/2021,5950.14,5958.79,5817.71,5833.86,5833.86,150604900
5/11/2021,5965.85,5966.66,5911.38,5938.35,5938.35,120811100
5/10/2021,5942.11,5985.37,5941.93,5975.79,5975.79,120144700
5/7/2021,5987.33,5994.33,5922.49,5928.31,5928.31,121835200
5/6/2021,5987.07,6005.09,5950.9,5970.24,5970.24,120448300
5/5/2021,5974.56,5992.93,5971.31,5975.91,5975.91,131241100
5/4/2021,5955.4,5974.68,5932.32,5963.82,5963.82,141538100
5/3/2021,5999.66,6004.01,5938.88,5952.6,5952.6,152015700
4/30/2021,6026.53,6033.9,5985.02,5995.62,5995.62,136841700
4/29/2021,6005.8,6019.02,5987.74,6012.96,6012.96,130962400
4/28/2021,5959.95,5981.9,5953.94,5974.48,5974.48,127681000
4/27/2021,5987,6003.92,5950.87,5959.62,5959.62,122928600
4/26/2021,6018.34,6027.75,5955.62,5964.82,5964.82,122797700
4/23/2021,6000.91,6027.06,5973.25,6016.86,6016.86,151530300
4/22/2021,6004.79,6024.94,5980.46,5994.18,5994.18,139778300
4/21/2021,6010.27,6025.5,5989.98,5993.24,5993.24,117327800
4/20/2021,6029.99,6045.69,5997.95,6038.32,6038.32,106712400
4/19/2021,6084.79,6097,6031.83,6052.54,6052.54,159845500
4/16/2021,6102.38,6115.62,6062.92,6086.26,6086.26,158024500
4/15/2021,6057.61,6079.5,6029.15,6079.5,6079.5,132167700
4/14/2021,5964.03,6050.28,5962.32,6050.28,6050.28,141883200
4/13/2021,5944.53,5957.61,5883.52,5927.44,5927.44,107375400
4/12/2021,6080.79,6088.83,5942.71,5948.57,5948.57,130244200
4/9/2021,6101.72,6113.16,6070.21,6070.21,6070.21,161275600
4/8/2021,6035.04,6073.91,6030.29,6071.72,6071.72,169546400
4/7/2021,6011.96,6040.46,5982.07,6036.62,6036.62,141523800
4/6/2021,5973.99,6008.5,5944.42,6002.77,6002.77,126386100
4/5/2021,6040.06,6051.62,5964.48,5970.29,5970.29,122053600
4/1/2021,5988.02,6020.16,5960.82,6011.46,6011.46,106367400
3/31/2021,6062.95,6066.84,5892.65,5985.52,5985.52,123071400
3/30/2021,6163.72,6170.67,6046.47,6071.44,6071.44,118686600
3/29/2021,6205.57,6230.99,6165.55,6166.82,6166.82,114609800
3/26/2021,6141.61,6195.56,6106.08,6195.56,6195.56,124284100
3/25/2021,6159.62,6176.43,6058.84,6122.88,6122.88,147353000
3/24/2021,6231.71,6239.55,6143.38,6156.14,6156.14,138290000
3/23/2021,6331.7,6342.13,6245.99,6252.71,6252.71,173805000
3/22/2021,6346.79,6354.94,6290.02,6301.13,6301.13,128638500
3/19/2021,6346.01,6356.16,6307.1,6356.16,6356.16,162089200
3/18/2021,6309.58,6358.43,6307,6347.83,6347.83,149718200
3/17/2021,6318.07,6321.34,6268.84,6277.23,6277.23,138044900
3/16/2021,6347.19,6355.41,6296.9,6309.7,6309.7,155061500
3/15/2021,6374.76,6387.74,6324.26,6324.26,6324.26,137895500
3/12/2021,6316.88,6364.36,6298.52,6358.21,6358.21,186241800
3/10/2021,6233.62,6276.16,6225.46,6264.68,6264.68,121957600
3/9/2021,6258.67,6267.42,6167.72,6199.65,6199.65,188106700
3/8/2021,6304,6325.52,6239.05,6248.46,6248.46,155718400
3/5/2021,6263.04,6307.68,6245.31,6258.75,6258.75,153557700
3/4/2021,6355.38,6369.41,6270.11,6290.8,6290.8,238207200
3/3/2021,6378.8,6394.45,6334.24,6376.76,6376.76,242358700
3/2/2021,6367.44,6388.12,6329.5,6359.21,6359.21,180676700
3/1/2021,6281.86,6339.01,6261.56,6338.51,6338.51,173079500
2/26/2021,6246.32,6302.39,6184.52,6241.8,6241.8,219493200
2/25/2021,6280.73,6309.76,6274.5,6289.65,6289.65,237490100
2/24/2021,6283.79,6294.14,6223.65,6251.05,6251.05,152221800
2/23/2021,6267.45,6279.14,6241.95,6272.81,6272.81,126272800
2/22/2021,6267.02,6312.87,6255.31,6255.31,6255.31,145005700
2/19/2021,6196.9,6231.93,6173.59,6231.93,6231.93,133625600
2/18/2021,6230.36,6281.36,6200.31,6200.31,6200.31,167455200
2/17/2021,6292.97,6314.56,6209.31,6227.73,6227.73,169907100
2/16/2021,6291.01,6308.81,6274.35,6292.4,6292.4,144173700
2/15/2021,6244.38,6283.42,6244.38,6270.32,6270.32,123956100
2/11/2021,6221.63,6232.85,6194.01,6222.52,6222.52,104014000
2/10/2021,6198.03,6216.94,6168.01,6201.83,6201.83,122608700
2/9/2021,6232.1,6286.29,6157.13,6181.67,6181.67,175273400
2/8/2021,6193.55,6224.41,6180.73,6208.87,6208.87,161586900
2/5/2021,6136.39,6151.73,6090.98,6151.73,6151.73,134669100
2/4/2021,6111.76,6179.37,6069.55,6107.22,6107.22,148241900
2/3/2021,6096.58,6137.68,6047.41,6077.75,6077.75,153874400
2/2/2021,6119.01,6157.25,6018.09,6043.84,6043.84,227307800
2/1/2021,5856.78,6070.73,5735.47,6067.54,6067.54,208886800
1/29/2021,6010.34,6068.13,5825.29,5862.35,5862.35,147664800
1/28/2021,6065.79,6123.46,5957.55,5979.39,5979.39,157336200
1/27/2021,6153.08,6154.6,5998.9,6109.17,6109.17,181402600
1/26/2021,6252.71,6269.67,6123.01,6140.17,6140.17,172159800
1/25/2021,6322.52,6322.73,6148.31,6258.57,6258.57,154806200
1/22/2021,6419.57,6428.5,6283.31,6307.13,6307.13,157918500
1/21/2021,6476.09,6504.99,6399.67,6413.89,6413.89,171080400
1/20/2021,6334.51,6440.8,6299.39,6429.76,6429.76,190944100
1/19/2021,6421.86,6434.84,6288.98,6321.86,6321.86,223716900
1/18/2021,6365.03,6428.31,6316.88,6389.83,6389.83,337569400
1/15/2021,6447.98,6472.31,6341.25,6373.41,6373.41,262275900
1/14/2021,6445.9,6465.53,6407.57,6428.31,6428.31,344812000
1/13/2021,6439.93,6464.35,6393.9,6435.21,6435.21,343008100
1/12/2021,6393.9,6435.96,6353.31,6395.67,6395.67,279603400
1/11/2021,6278.41,6382.94,6278.37,6382.94,6382.94,297901100
1/8/2021,6190.95,6275.74,6190.1,6257.83,6257.83,221751300
1/7/2021,6091.72,6158.04,6090.36,6153.63,6153.63,227517900
1/6/2021,6139.14,6166.63,5987.79,6065.68,6065.68,199163800
1/5/2021,6105.79,6145.61,6073.42,6137.34,6137.34,174687000
1/4/2021,5997.83,6104.9,5929.05,6104.9,6104.9,183917000
12/30/2020,6052.12,6055.97,5962.01,5979.07,5979.07,170039300
12/29/2020,6112.72,6143.87,6026.71,6036.17,6036.17,175135000
12/28/2020,6067,6095.01,5979.9,6093.55,6093.55,180855700
12/23/2020,6061.85,6104.35,5853.26,6008.71,6008.71,203528500
12/22/2020,6146.65,6174.46,6010.21,6023.29,6023.29,250085200
12/21/2020,6131.62,6195.15,6119.92,6165.62,6165.62,238612700
12/18/2020,6106.25,6142.86,6091.4,6104.32,6104.32,257981400
12/17/2020,6133.1,6160.98,6075.83,6113.38,6113.38,321737000
12/16/2020,6046.87,6123.95,6046.87,6118.4,6118.4,291042900
12/15/2020,6013.51,6023.21,5965.81,6010.13,6010.13,194411200
12/14/2020,5959.27,6013.95,5959.27,6012.52,6012.52,226876100
12/11/2020,5946.36,5976.57,5924.37,5938.33,5938.33,217654500
12/10/2020,5977,6004.42,5911.91,5933.7,5933.7,264587600
12/8/2020,5947.66,5961.78,5911.1,5944.41,5944.41,294205100
12/7/2020,5854.3,5941.35,5854.3,5930.76,5930.76,226790300
12/4/2020,5820.82,5823.32,5775.57,5810.48,5810.48,173857900
12/3/2020,5833.32,5853.16,5797.01,5822.94,5822.94,238397400
12/2/2020,5755.18,5813.99,5734.26,5813.99,5813.99,219110200
12/1/2020,5637.89,5736.32,5594.28,5724.74,5724.74,209477700
11/30/2020,5779.67,5798.29,5563.86,5612.42,5612.42,319900500
11/27/2020,5773.56,5795.84,5745.88,5783.33,5783.33,251434900
11/26/2020,5669.66,5759.92,5669.66,5759.92,5759.92,248292500
11/25/2020,5735.14,5770.66,5666.76,5679.25,5679.25,325423300
11/24/2020,5677.3,5710.38,5667.37,5701.03,5701.03,240469400
11/23/2020,5583.33,5652.76,5583.33,5652.76,5652.76,189943100
11/20/2020,5602.78,5628.44,5563.65,5571.66,5571.66,215797300
11/19/2020,5541.42,5598.52,5541.31,5594.06,5594.06,166665200
11/18/2020,5530.88,5574.73,5530.88,5557.52,5557.52,140753000
11/17/2020,5516.58,5562.54,5515.52,5529.94,5529.94,146811400
11/16/2020,5500.03,5519.68,5462.46,5494.87,5494.87,119907500
11/13/2020,5449.1,5466.56,5427.63,5461.06,5461.06,113428800
11/12/2020,5494.48,5500.42,5449.8,5458.6,5458.6,119777900
11/11/2020,5475.56,5520.91,5471.59,5509.51,5509.51,165238700
11/10/2020,5424.73,5469.18,5412.59,5462.74,5462.74,149596500
11/9/2020,5371.97,5395.71,5319.42,5356,5356,121516500
11/6/2020,5276.16,5335.53,5246.7,5335.53,5335.53,104732100
11/5/2020,5161.39,5260.33,5161.39,5260.33,5260.33,108832000
11/4/2020,5170.82,5188.01,5105.2,5105.2,5105.2,103974300
11/3/2020,5133.98,5162.35,5131.95,5159.45,5159.45,101351100
11/2/2020,5108.03,5130.69,5073.5,5115.13,5115.13,97646200
10/27/2020,5133.54,5155.57,5110.62,5128.23,5128.23,107122400
10/26/2020,5113.15,5158.27,5113.02,5144.05,5144.05,103314100
10/23/2020,5112.79,5121.02,5095.51,5112.19,5112.19,95498300
10/22/2020,5084.79,5093.83,5063.7,5091.82,5091.82,122922500
10/21/2020,5116.79,5131.51,5083.66,5096.45,5096.45,104786700
10/20/2020,5120.91,5135.08,5080.96,5099.84,5099.84,88592600
10/19/2020,5116.76,5128.65,5090.78,5126.33,5126.33,111112200
10/16/2020,5111.43,5115.56,5067.59,5103.41,5103.41,92480400
10/15/2020,5172.59,5182.53,5105.15,5105.15,5105.15,110523700
10/14/2020,5134.66,5177.92,5125.04,5176.1,5176.1,119876700
10/13/2020,5093.42,5132.96,5064.17,5132.57,5132.57,110621000
10/12/2020,5078.13,5103.5,5078.13,5093.1,5093.1,91642100
10/9/2020,5036.48,5057.84,5029.15,5053.66,5053.66,69016600
10/8/2020,5018.74,5039.14,5001.52,5039.14,5039.14,80288700
10/7/2020,4976.57,5014.61,4962.09,5004.33,5004.33,92870700
10/6/2020,5004.4,5023.89,4992.48,4999.22,4999.22,108547800
10/5/2020,4947.04,4962.79,4915.69,4958.77,4958.77,70868100
10/2/2020,4969.25,4972.82,4881.91,4926.73,4926.73,88815300
10/1/2020,4899.64,4970.09,4899,4970.09,4970.09,96362100
9/30/2020,4896.43,4903.86,4841.36,4870.04,4870.04,85378000
9/29/2020,4929.33,4950.97,4859.79,4879.1,4879.1,86481700
9/28/2020,4962.95,4991.76,4905.51,4906.55,4906.55,83772300
9/25/2020,4867.96,4949.3,4848.02,4945.79,4945.79,88843900
9/24/2020,4876.35,4897.34,4820.33,4842.76,4842.76,65673400
9/23/2020,4946.5,4984.24,4873.02,4917.96,4917.96,70609200
9/22/2020,4947.73,4978.44,4919.11,4934.09,4934.09,74792200
9/21/2020,5058.99,5075.82,4987.75,4999.36,4999.36,106452100
9/18/2020,5037.37,5072.68,5023.44,5059.22,5059.22,105751600
9/17/2020,5058.95,5099.58,5013.19,5038.4,5038.4,85305000
9/16/2020,5108.13,5117.29,5051.75,5058.48,5058.48,88769100
9/15/2020,5169.25,5187.28,5091.29,5100.87,5100.87,113645500
9/14/2020,5060.02,5161.83,5059.27,5161.83,5161.83,109865600
9/11/2020,4804.64,5016.71,4754.8,5016.71,5016.71,125812400
9/10/2020,5084.33,5084.48,4878.28,4891.46,4891.46,82384700
9/9/2020,5214.03,5216.02,5135.81,5149.38,5149.38,101220300
9/8/2020,5232.92,5256.31,5232.92,5244.07,5244.07,103353200
9/7/2020,5235.01,5245.35,5195.87,5230.2,5230.2,80111600
9/4/2020,5280.81,5280.81,5188.61,5239.85,5239.85,95095800
9/3/2020,5311.97,5331.17,5242.17,5280.81,5280.81,136923000
9/2/2020,5310.68,5337.1,5295.28,5311.97,5311.97,121613800
9/1/2020,5238.49,5310.68,5219.21,5310.68,5310.68,90465800
8/31/2020,5346.66,5369.45,5233.14,5238.49,5238.49,124088000
8/28/2020,5371.47,5381.95,5325.6,5346.66,5346.66,107955900
8/27/2020,5340.33,5371.47,5325.49,5371.47,5371.47,134549700
8/26/2020,5338.89,5351.47,5324.61,5340.33,5340.33,137729200
8/25/2020,5277.04,5341.38,5276.96,5338.89,5338.89,146510200
8/24/2020,5272.81,5294.15,5261.41,5277.04,5277.04,138410800
8/19/2020,5295.17,5327.32,5268.51,5272.81,5272.81,92676400
8/18/2020,5247.69,5316.13,5244,5295.17,5295.17,95642400
8/14/2020,5239.25,5255.37,5221.92,5247.69,5247.69,70397600
8/13/2020,5233.45,5279.35,5218.41,5239.25,5239.25,84601700
8/12/2020,5190.17,5235.52,5178.46,5233.45,5233.45,96807400
8/11/2020,5157.93,5201.45,5157.93,5190.17,5190.17,88400000
8/10/2020,5157.83,5157.83,5157.83,5157.83,5157.83,
8/7/2020,5178.27,5187.37,5119.68,5143.89,5143.89,91282400
8/6/2020,5127.05,5187.96,5127.05,5178.27,5178.27,90452400
8/5/2020,5075,5127.05,5059.09,5127.05,5127.05,84611300
8/4/2020,5006.22,5075,5006.22,5075,5075,73766600
8/3/2020,5149.63,5157.27,4928.47,5006.22,5006.22,83815200
7/30/2020,5111.11,5149.63,5091.4,5149.63,5149.63,80749900
7/29/2020,5111.11,5149.63,5091.4,5149.63,5149.63,80750000
7/28/2020,5116.67,5143.29,5097.42,5112.99,5112.99,91890400
7/27/2020,5082.99,5116.67,5080.12,5116.67,5116.67,103523300
7/24/2020,5145.01,5149.59,5074.49,5082.99,5082.99,97013800
7/23/2020,5110.22,5162.98,5110.22,5145.01,5145.01,98800000
7/22/2020,5114.71,5142.04,5099.57,5110.19,5110.19,79454100
7/21/2020,5051.11,5135.56,5047.09,5114.71,5114.71,83156800
7/20/2020,5079.58,5100.19,5031.89,5051.11,5051.11,68632100
7/17/2020,5098.37,5110.43,5073.56,5079.58,5079.58,61709100
7/16/2020,5075.8,5107.26,5075.8,5098.37,5098.37,68710400
7/15/2020,5079.12,5116.46,5069.38,5075.8,5075.8,82580500
7/14/2020,5064.45,5079.12,5053.72,5079.12,5079.12,71530500
7/13/2020,5031.26,5075.1,5024.93,5064.45,5064.45,65331900
7/10/2020,5052.79,5076.52,5022.17,5031.26,5031.26,67684500
7/9/2020,5076.17,5111.56,5041.93,5052.79,5052.79,79794300
7/8/2020,4987.08,5080.25,4985.02,5076.17,5076.17,73499000
7/7/2020,4988.87,5011.71,4982.33,4987.08,4987.08,72834600
7/6/2020,4973.79,5009.35,4973.49,4988.87,4988.87,64282100
7/3/2020,4966.78,4997.48,4964.11,4973.79,4973.79,55723400
7/2/2020,4914.39,4966.78,4914.39,4966.78,4966.78,55396200
7/1/2020,4905.39,4928.61,4885.6,4914.39,4914.39,43243400
6/30/2020,4901.82,4939.84,4894.12,4905.39,4905.39,51279100
6/29/2020,4904.09,4909.91,4862.04,4901.82,4901.82,44174500
6/26/2020,4896.73,4941.14,4882.14,4904.09,4904.09,44280300
6/25/2020,4964.73,4964.73,4883.71,4896.73,4896.73,50705900
6/24/2020,4879.13,4977.65,4879.13,4964.73,4964.73,62466500
6/23/2020,4918.83,4938.39,4879.13,4879.13,4879.13,54884300
6/22/2020,4942.27,4957.67,4904.77,4918.83,4918.83,47869800
6/19/2020,4925.25,4970.07,4925.25,4942.27,4942.27,57556700
6/18/2020,4987.78,4993.61,4925.25,4925.25,4925.25,70877500
6/17/2020,4986.46,5018.98,4968.93,4987.78,4987.78,68366200
6/16/2020,4816.34,4989.53,4816.34,4986.46,4986.46,75836700
6/15/2020,4880.36,4918.06,4809.62,4816.34,4816.34,64138400
6/12/2020,4854.75,4880.36,4712.07,4880.36,4880.36,80885000
6/11/2020,4920.68,4931.24,4812.19,4854.75,4854.75,71655200
6/10/2020,5035.06,5036.86,4892.82,4920.68,4920.68,84234700
6/9/2020,5070.56,5139.41,5023.77,5035.06,5035.06,115140600
6/8/2020,4947.78,5103.09,4947.78,5070.56,5070.56,138169200
6/5/2020,4916.7,4948.51,4851.15,4947.78,4947.78,86864800
6/4/2020,4941.01,5014.76,4899.39,4916.7,4916.7,110933800
6/3/2020,4847.51,4960.07,4847.51,4941.01,4941.01,101631500
6/2/2020,4753.61,4884.01,4753.61,4847.51,4847.51,73135500
5/29/2020,4716.19,4755.96,4704.79,4753.61,4753.61,104791300
5/28/2020,4641.56,4741.6,4638.81,4716.19,4716.19,68549600
5/27/2020,4626.8,4641.56,4597.37,4641.56,4641.56,60985400
5/26/2020,4545.95,4634.65,4541.83,4626.8,4626.8,53757500
5/20/2020,4548.66,4561.55,4521.47,4545.95,4545.95,42464800
5/19/2020,4511.06,4609.04,4511.06,4548.66,4548.66,51665300
5/18/2020,4507.61,4527.97,4487.18,4511.06,4511.06,45156900
5/15/2020,4513.83,4540.42,4460.27,4507.61,4507.61,46257200
5/14/2020,4554.36,4564.15,4494.15,4513.83,4513.83,47342600
5/13/2020,4588.73,4588.73,4519.98,4554.36,4554.36,45092300
5/12/2020,4639.1,4644.13,4552.39,4588.73,4588.73,46906900
5/11/2020,4597.43,4659.86,4597.43,4639.1,4639.1,45461000
5/8/2020,4608.79,4630.59,4586.74,4597.43,4597.43,47798700
5/6/2020,4630.13,4647.52,4597.75,4608.79,4608.79,45079300
5/5/2020,4605.49,4667.79,4605.49,4630.13,4630.13,47829500
5/4/2020,4716.4,4716.4,4576.23,4605.49,4605.49,39084200
4/30/2020,4567.32,4726.77,4567.32,4716.4,4716.4,60229700
4/29/2020,4529.55,4568.67,4523.96,4567.32,4567.32,41461800
4/28/2020,4513.14,4532.38,4494.47,4529.55,4529.55,45440500
4/27/2020,4496.06,4541.31,4474.89,4513.14,4513.14,36774700
4/24/2020,4593.55,4593.83,4496.06,4496.06,4496.06,46122600
4/23/2020,4567.56,4629.03,4567.56,4593.55,4593.55,49463700
4/22/2020,4501.92,4580.68,4441.09,4567.56,4567.56,48368900
4/21/2020,4575.9,4575.9,4482.64,4501.92,4501.92,42328500
4/20/2020,4634.82,4669.54,4573.77,4575.9,4575.9,52113500
4/17/2020,4480.61,4637.24,4480.61,4634.82,4634.82,54547300
4/16/2020,4480.61,4480.61,4480.61,4480.61,4480.61,
4/15/2020,4706.49,4747.73,4605.05,4625.9,4625.9,63059600
4/14/2020,4623.89,4706.49,4623.89,4706.49,4706.49,55226400
4/13/2020,4649.08,4659.03,4591.73,4623.89,4623.89,45586600
4/9/2020,4626.69,4669.71,4562.9,4649.08,4649.08,53523100
4/8/2020,4778.64,4780.21,4583.9,4626.69,4626.69,45557700
4/7/2020,4811.83,4975.54,4721.72,4778.64,4778.64,86224800
4/6/2020,4623.43,4811.83,4623.43,4811.83,4811.83,70452900
4/3/2020,4531.69,4623.43,4531.69,4623.43,4623.43,58684300
4/2/2020,4466.04,4531.69,4393.67,4531.69,4531.69,46011500
4/1/2020,4538.93,4627.42,4445.14,4466.04,4466.04,41848000
3/31/2020,4414.5,4569.47,4414.5,4538.93,4538.93,43426600
3/30/2020,4545.57,4545.57,4317.71,4414.5,4414.5,27552200
3/27/2020,4338.9,4697.67,4338.9,4545.57,4545.57,77851100
3/26/2020,3937.63,4370.66,3935.91,4338.9,4338.9,81100100
3/24/2020,3989.52,4123.56,3911.72,3937.63,3937.63,45744100
3/23/2020,4194.94,4194.94,3975.19,3989.52,3989.52,32514300
3/20/2020,4105.42,4238.26,3918.34,4194.94,4194.94,63008300
3/19/2020,4330.67,4330.67,4093.71,4105.42,4105.42,26383700
3/18/2020,4456.75,4473.82,4284.67,4330.67,4330.67,38642900
3/17/2020,4690.66,4698.04,4447.96,4456.75,4456.75,30662200
3/16/2020,4907.57,4907.57,4677.75,4690.66,4690.66,30471900
3/13/2020,4895.75,4937.99,4639.91,4907.57,4907.57,46288600
3/12/2020,5040.96,5040.99,4895.75,4895.75,4895.75,36992900
3/11/2020,5231.61,5264.48,5112.32,5154.1,5154.1,46650100
3/10/2020,5149.49,5278.42,5149.45,5220.83,5220.83,44495700
3/9/2020,5364.6,5364.6,5133.15,5136.81,5136.81,42737600
3/6/2020,5575.57,5577.8,5498.54,5498.54,5498.54,32430900
3/5/2020,5688.78,5715.94,5613.72,5638.13,5638.13,40684000
3/4/2020,5524.09,5651.85,5516.81,5650.14,5650.14,45255400
3/3/2020,5431.3,5545.77,5431.3,5518.63,5518.63,42974300
3/2/2020,5455.05,5491.13,5354.62,5361.25,5361.25,40235000
2/28/2020,5436.17,5456.28,5288.37,5452.7,5452.7,49636800
2/27/2020,5680.44,5684.29,5526.82,5535.69,5535.69,41308700
2/26/2020,5757.17,5757.74,5688.92,5688.92,5688.92,39521300
2/25/2020,5784.74,5814.68,5752.33,5787.14,5787.14,39502600
2/24/2020,5846.15,5863.12,5787.92,5807.05,5807.05,40039600
2/21/2020,5940.79,5944.21,5873.73,5882.25,5882.25,36665400
2/20/2020,5941.45,5960.71,5929.15,5942.49,5942.49,37350100
2/19/2020,5898.9,5928.79,5898.7,5928.79,5928.79,34517800
2/18/2020,5856.88,5907.14,5855.92,5886.96,5886.96,34641400
2/17/2020,5863.91,5878.46,5853.6,5867.52,5867.52,28723300
2/14/2020,5857.72,5890.03,5843.43,5866.94,5866.94,27655200
2/13/2020,5921.91,5929.5,5860.25,5871.95,5871.95,33248200
2/12/2020,5957.06,5962.35,5895.72,5913.08,5913.08,29256800
2/11/2020,5974,5975.16,5946.22,5954.4,5954.4,33700000
2/10/2020,5993.38,5996.47,5937.38,5952.08,5952.08,34305400
2/7/2020,5988.06,6004.81,5981.64,5999.61,5999.61,35281700
2/6/2020,6002.92,6013.7,5969.48,5987.15,5987.15,39909700
2/5/2020,5955.52,5978.51,5924.37,5978.51,5978.51,39786600
2/4/2020,5947.51,5952.95,5911.38,5922.34,5922.34,36217700
2/3/2020,5920.97,5942.78,5877.2,5884.17,5884.17,34951000
1/31/2020,6076.46,6078.93,5937.02,5940.05,5940.05,41508700
1/30/2020,6057.6,6057.6,6057.6,6057.6,6057.6,
1/29/2020,6123.1,6152.59,6102.8,6113.04,6113.04,34605300
1/28/2020,6111.18,6111.18,6111.18,6111.18,6111.18,
1/27/2020,6240.82,6242.18,6130.93,6133.21,6133.21,43723000
1/24/2020,6242.83,6258.85,6234.83,6244.11,6244.11,38828900
1/23/2020,6244,6255.04,6229.13,6249.21,6249.21,41256500
1/22/2020,6241.58,6265.51,6223.19,6233.45,6233.45,51077800
1/21/2020,6252,6257.88,6226.06,6238.15,6238.15,41929600
1/20/2020,6310.5,6312.99,6240.19,6245.04,6245.04,38818200
1/17/2020,6293.78,6301.48,6266.93,6291.66,6291.66,37597900
1/16/2020,6275.96,6299.54,6255.49,6286.05,6286.05,42118300
1/15/2020,6326.17,6348.53,6255.5,6283.37,6283.37,51089200
1/14/2020,6308.89,6325.41,6298.61,6325.41,6325.41,44467400
1/13/2020,6287.91,6297.78,6269.48,6296.57,6296.57,44003800
1/10/2020,6287.17,6295.37,6271.98,6274.94,6274.94,52213500
1/9/2020,6248.66,6274.49,6238.98,6274.49,6274.49,41868400
1/8/2020,6248.44,6250.12,6218.13,6225.69,6225.69,44622600
1/7/2020,6272.22,6284.89,6246.13,6279.35,6279.35,39441600
1/6/2020,6293.5,6300.44,6252.63,6257.4,6257.4,41421300
1/3/2020,6306.19,6323.47,6287.71,6323.47,6323.47,44625300
1/2/2020,6313.13,6317.01,6263.68,6283.58,6283.58,33043700
12/30/2019,6329.13,6336.92,6289.55,6299.54,6299.54,47557400
12/27/2019,6321.57,6337.34,6312.38,6329.31,6329.31,42100200
12/26/2019,6303.06,6326.27,6303.06,6319.44,6319.44,33608900
12/23/2019,6309.67,6315.72,6270.54,6305.91,6305.91,39077900
12/20/2019,6257.16,6284.37,6231.47,6284.37,6284.37,52766200
12/19/2019,6274.39,6281.42,6235.84,6249.93,6249.93,47624800
12/18/2019,6287.25,6287.25,6287.25,6287.25,6287.25,
12/17/2019,6223.44,6244.35,6205.63,6244.35,6244.35,53264500
12/16/2019,6197.31,6237.92,6197.31,6211.59,6211.59,55299700
12/13/2019,6181.06,6197.32,6167.64,6197.32,6197.32,48546800
12/12/2019,6185.42,6201.02,6139.4,6139.4,6139.4,51845400
12/11/2019,6190.58,6204.6,6171.93,6180.1,6180.1,49556800
12/10/2019,6186.75,6205.13,6179.52,6183.5,6183.5,51058500
12/9/2019,6194.08,6210.78,6180.84,6193.79,6193.79,54834500
12/6/2019,6160.78,6186.87,6145.12,6186.87,6186.87,49098600
12/5/2019,6132.04,6157.93,6131.59,6152.12,6152.12,52261600
12/4/2019,6121.33,6127.98,6095.31,6112.88,6112.88,50339400
12/3/2019,6119.9,6148.37,6107.64,6133.9,6133.9,52634500
12/2/2019,6023.61,6130.06,6023.01,6130.06,6130.06,52565500
11/29/2019,5949.88,6015.7,5939.4,6011.83,6011.83,51024700
11/28/2019,6013.27,6036.83,5945.75,5953.06,5953.06,51713900
11/27/2019,6025.94,6052.49,6002.99,6023.04,6023.04,57364300
