"yf-u4m6f0","yf-u4m6f0 2","yf-u4m6f0 3","yf-u4m6f0 4","yf-u4m6f0 5","yf-u4m6f0 6","yf-u4m6f0 7"
"May 24, 2019","6,042.58","6,080.19","6,037.08","6,057.35","6,057.35","94,909,100"
"May 23, 2019","5,944.03","6,044.57","5,942.17","6,032.70","6,032.70","80,007,700"
"May 22, 2019","5,948.38","5,966.80","5,918.90","5,939.64","5,939.64","73,752,300"
"May 21, 2019","5,925.42","5,996.54","5,925.42","5,951.37","5,951.37","88,868,800"
"May 20, 2019","5,822.47","5,930.15","5,767.40","5,907.12","5,907.12","88,516,800"
"May 17, 2019","5,930.27","5,936.97","5,826.87","5,826.87","5,826.87","88,536,300"
"May 16, 2019","5,969.86","6,009.63","5,889.56","5,895.74","5,895.74","90,700,800"
"May 15, 2019","6,091.64","6,107.44","5,980.88","5,980.88","5,980.88","90,189,500"
"May 14, 2019","6,081.40","6,101.09","6,033.62","6,071.20","6,071.20","102,612,300"
"May 13, 2019","6,225.40","6,238.26","6,135.40","6,135.40","6,135.40","73,081,800"
"May 10, 2019","6,203.10","6,232.66","6,149.22","6,209.12","6,209.12","83,315,100"
"May 9, 2019","6,242.18","6,259.63","6,195.39","6,198.80","6,198.80","92,161,300"
"May 8, 2019","6,260.70","6,270.88","6,231.36","6,270.20","6,270.20","92,019,200"
"May 7, 2019","6,271.96","6,310.94","6,268.32","6,297.32","6,297.32","99,893,700"
"May 6, 2019","6,254.81","6,263.09","6,207.62","6,256.35","6,256.35","76,667,800"
"May 3, 2019","6,366.75","6,367.62","6,261.25","6,319.46","6,319.46","93,047,100"
"May 2, 2019","6,458.12","6,465.77","6,363.04","6,374.42","6,374.42","105,193,000"
"Apr 30, 2019","6,437.98","6,457.82","6,428.25","6,455.35","6,455.35","94,646,800"
"Apr 29, 2019","6,388.38","6,428.34","6,376.71","6,425.90","6,425.90","87,784,100"
"Apr 26, 2019","6,349.92","6,401.08","6,321.66","6,401.08","6,401.08","84,764,000"
"Apr 25, 2019","6,423.84","6,431.59","6,353.28","6,372.79","6,372.79","95,830,800"
"Apr 24, 2019","6,460.27","6,472.53","6,433.97","6,447.88","6,447.88","95,981,100"
"Apr 23, 2019","6,420.16","6,482.82","6,415.46","6,462.82","6,462.82","105,904,400"
"Apr 22, 2019","6,511.09","6,516.24","6,410.04","6,414.74","6,414.74","94,956,300"
"Apr 18, 2019","6,568.85","6,636.33","6,487.23","6,507.22","6,507.22","112,896,400"
"Apr 16, 2019","6,440.72","6,485.12","6,438.40","6,481.54","6,481.54","113,905,400"
"Apr 15, 2019","6,426.90","6,442.03","6,415.12","6,435.15","6,435.15","89,372,600"
"Apr 12, 2019","6,395.07","6,422.27","6,394.91","6,405.87","6,405.87","115,690,900"
"Apr 11, 2019","6,468.26","6,472.73","6,410.17","6,410.17","6,410.17","98,465,700"
"Apr 10, 2019","6,476.78","6,487.76","6,456.67","6,478.33","6,478.33","85,785,100"
"Apr 9, 2019","6,434.62","6,484.39","6,429.54","6,484.35","6,484.35","103,220,100"
"Apr 8, 2019","6,480.18","6,484.15","6,390.71","6,425.73","6,425.73","104,784,600"
"Apr 5, 2019","6,501.10","6,506.80","6,473.96","6,474.02","6,474.02","104,044,400"
"Apr 4, 2019","6,489.79","6,505.80","6,480.08","6,494.63","6,494.63","115,935,300"
"Apr 2, 2019","6,476.62","6,490.07","6,454.98","6,476.07","6,476.07","97,657,900"
"Apr 1, 2019","6,485.72","6,492.91","6,444.84","6,452.61","6,452.61","93,229,400"
"Mar 29, 2019","6,480.98","6,485.96","6,440.92","6,468.75","6,468.75","102,927,100"
"Mar 28, 2019","6,460.49","6,480.79","6,445.36","6,480.79","6,480.79","92,075,400"
"Mar 27, 2019","6,480.56","6,485.43","6,443.97","6,444.74","6,444.74","90,444,600"
"Mar 26, 2019","6,440.92","6,478.05","6,439.58","6,470.00","6,470.00","85,932,800"
"Mar 25, 2019","6,473.86","6,474.65","6,391.52","6,411.25","6,411.25","105,721,300"
"Mar 22, 2019","6,510.85","6,525.27","6,491.90","6,525.27","6,525.27","129,537,900"
"Mar 21, 2019","6,499.27","6,515.97","6,484.31","6,501.78","6,501.78","120,956,200"
"Mar 20, 2019","6,486.88","6,498.43","6,463.94","6,482.71","6,482.71","106,335,600"
"Mar 19, 2019","6,515.56","6,522.21","6,473.29","6,480.28","6,480.28","113,972,800"
"Mar 18, 2019","6,481.59","6,509.45","6,477.29","6,509.45","6,509.45","105,004,500"
"Mar 15, 2019","6,420.18","6,489.19","6,419.64","6,461.18","6,461.18","122,938,800"
"Mar 14, 2019","6,374.92","6,413.27","6,372.96","6,413.27","6,413.27","96,692,700"
"Mar 13, 2019","6,343.12","6,377.58","6,337.87","6,377.58","6,377.58","100,029,400"
"Mar 12, 2019","6,395.88","6,404.43","6,339.97","6,353.77","6,353.77","84,514,000"
"Mar 11, 2019","6,418.88","6,420.78","6,366.04","6,366.43","6,366.43","97,316,700"
"Mar 8, 2019","6,439.84","6,442.20","6,381.73","6,383.07","6,383.07","92,588,600"
"Mar 6, 2019","6,460.81","6,473.01","6,424.26","6,457.96","6,457.96","91,098,200"
"Mar 5, 2019","6,485.58","6,485.64","6,409.34","6,441.28","6,441.28","82,023,100"
"Mar 4, 2019","6,508.26","6,537.23","6,487.85","6,488.42","6,488.42","89,179,000"
"Mar 1, 2019","6,468.62","6,505.10","6,466.16","6,499.88","6,499.88","78,269,700"
"Feb 28, 2019","6,526.93","6,526.93","6,433.24","6,443.35","6,443.35","100,223,700"
"Feb 27, 2019","6,532.04","6,539.29","6,499.81","6,525.68","6,525.68","89,352,100"
"Feb 26, 2019","6,527.72","6,540.95","6,497.76","6,540.95","6,540.95","111,994,800"
"Feb 25, 2019","6,522.31","6,538.49","6,507.92","6,525.36","6,525.36","95,685,700"
"Feb 22, 2019","6,518.19","6,530.22","6,481.48","6,501.38","6,501.38","101,594,400"
"Feb 21, 2019","6,510.57","6,539.07","6,498.99","6,537.77","6,537.77","102,022,900"
"Feb 20, 2019","6,521.81","6,552.15","6,483.07","6,512.78","6,512.78","110,588,600"
"Feb 19, 2019","6,500.70","6,534.01","6,493.31","6,494.67","6,494.67","98,372,900"
"Feb 18, 2019","6,428.28","6,501.03","6,425.92","6,497.81","6,497.81","97,765,700"
"Feb 15, 2019","6,425.81","6,433.69","6,374.90","6,389.08","6,389.08","98,204,900"
"Feb 14, 2019","6,429.13","6,446.34","6,402.43","6,420.02","6,420.02","117,183,600"
"Feb 13, 2019","6,445.18","6,456.57","6,398.89","6,419.12","6,419.12","122,590,200"
"Feb 12, 2019","6,503.05","6,513.10","6,392.24","6,426.33","6,426.33","118,209,700"
"Feb 11, 2019","6,523.70","6,535.18","6,494.13","6,495.00","6,495.00","94,974,200"
"Feb 8, 2019","6,513.74","6,526.87","6,498.96","6,521.66","6,521.66","96,579,400"
"Feb 7, 2019","6,556.12","6,563.98","6,517.23","6,536.46","6,536.46","115,112,600"
"Feb 6, 2019","6,503.58","6,552.22","6,503.58","6,547.88","6,547.88","106,799,500"
"Feb 4, 2019","6,540.77","6,555.99","6,479.05","6,481.45","6,481.45","89,042,000"
"Feb 1, 2019","6,552.06","6,581.73","6,516.44","6,538.64","6,538.64","88,866,200"
"Jan 31, 2019","6,491.39","6,544.48","6,491.39","6,532.97","6,532.97","104,349,100"
"Jan 30, 2019","6,445.41","6,464.93","6,435.42","6,464.19","6,464.19","78,683,300"
"Jan 29, 2019","6,454.47","6,485.25","6,428.47","6,436.48","6,436.48","73,064,200"
"Jan 28, 2019","6,488.90","6,501.09","6,433.82","6,458.71","6,458.71","95,548,600"
"Jan 25, 2019","6,474.16","6,498.33","6,470.12","6,482.84","6,482.84","92,035,400"
"Jan 24, 2019","6,451.26","6,478.88","6,446.58","6,466.65","6,466.65","120,391,000"
"Jan 23, 2019","6,452.91","6,484.20","6,449.92","6,451.17","6,451.17","109,468,500"
"Jan 22, 2019","6,452.60","6,468.56","6,416.59","6,468.56","6,468.56","100,776,200"
"Jan 21, 2019","6,448.54","6,472.15","6,438.90","6,450.83","6,450.83","101,769,000"
"Jan 18, 2019","6,444.21","6,452.56","6,409.10","6,448.16","6,448.16","77,604,300"
"Jan 17, 2019","6,421.41","6,457.73","6,410.95","6,423.78","6,423.78","99,214,400"
"Jan 16, 2019","6,417.13","6,425.94","6,385.59","6,413.36","6,413.36","104,252,800"
"Jan 15, 2019","6,347.10","6,408.78","6,333.64","6,408.78","6,408.78","95,139,900"
"Jan 14, 2019","6,351.33","6,359.88","6,302.40","6,336.12","6,336.12","79,731,000"
"Jan 11, 2019","6,347.97","6,361.46","6,337.55","6,361.46","6,361.46","78,112,000"
"Jan 10, 2019","6,293.96","6,328.71","6,268.51","6,328.71","6,328.71","122,462,300"
"Jan 9, 2019","6,296.12","6,311.58","6,265.33","6,272.24","6,272.24","105,604,200"
"Jan 8, 2019","6,292.26","6,316.24","6,251.38","6,262.85","6,262.85","90,537,400"
"Jan 7, 2019","6,317.63","6,354.76","6,287.22","6,287.22","6,287.22","90,278,300"
"Jan 4, 2019","6,211.10","6,274.54","6,200.85","6,274.54","6,274.54","80,858,100"
"Jan 3, 2019","6,176.15","6,221.01","6,176.15","6,221.01","6,221.01","72,166,700"
"Jan 2, 2019","6,197.87","6,205.90","6,164.83","6,181.17","6,181.17","52,797,800"
"Dec 28, 2018","6,200.30","6,212.13","6,176.63","6,194.50","6,194.50","69,954,900"
"Dec 27, 2018","6,173.52","6,191.70","6,157.65","6,190.64","6,190.64","65,545,500"
"Dec 26, 2018","6,126.65","6,144.60","6,094.41","6,127.85","6,127.85","53,220,400"
"Dec 21, 2018","6,117.84","6,165.28","6,110.61","6,163.60","6,163.60","59,446,800"
"Dec 20, 2018","6,144.94","6,160.41","6,112.06","6,147.88","6,147.88","64,812,900"
"Dec 19, 2018","6,076.29","6,176.09","6,076.22","6,176.09","6,176.09","82,872,200"
"Dec 18, 2018","6,056.23","6,081.87","6,014.79","6,081.87","6,081.87","60,526,100"
"Dec 17, 2018","6,163.63","6,174.22","6,089.31","6,089.31","6,089.31","61,873,200"
"Dec 14, 2018","6,178.57","6,185.48","6,160.35","6,169.84","6,169.84","61,924,800"
"Dec 13, 2018","6,140.88","6,186.05","6,139.33","6,177.72","6,177.72","82,093,700"
"Dec 12, 2018","6,097.73","6,118.23","6,084.34","6,115.58","6,115.58","79,263,500"
"Dec 11, 2018","6,095.35","6,106.98","6,069.16","6,076.59","6,076.59","71,781,900"
"Dec 10, 2018","6,103.10","6,121.78","6,078.63","6,111.36","6,111.36","56,866,400"
"Dec 7, 2018","6,108.95","6,141.47","6,103.18","6,126.36","6,126.36","66,079,200"
"Dec 6, 2018","6,095.01","6,131.63","6,086.13","6,115.49","6,115.49","65,929,300"
"Dec 5, 2018","6,097.64","6,133.12","6,064.83","6,133.12","6,133.12","67,897,200"
"Dec 4, 2018","6,118.63","6,152.86","6,118.47","6,152.86","6,152.86","65,189,800"
"Dec 3, 2018","6,118.06","6,157.30","6,101.74","6,118.32","6,118.32","84,784,300"
"Nov 30, 2018","6,104.64","6,117.19","6,056.12","6,056.12","6,056.12","104,904,600"
"Nov 29, 2018","6,030.74","6,107.17","6,029.66","6,107.17","6,107.17","71,888,500"
"Nov 28, 2018","6,027.58","6,030.90","5,990.35","5,991.25","5,991.25","72,385,300"
"Nov 27, 2018","6,002.39","6,034.18","5,992.88","6,013.59","6,013.59","69,182,000"
"Nov 26, 2018","5,997.73","6,025.99","5,990.98","6,022.78","6,022.78","67,223,700"
"Nov 23, 2018","5,998.03","6,017.46","5,971.99","6,006.20","6,006.20","62,607,300"
"Nov 22, 2018","5,936.66","5,997.64","5,936.66","5,990.81","5,990.81","76,590,600"
"Nov 21, 2018","5,942.20","5,978.60","5,908.00","5,948.05","5,948.05","62,393,500"
"Nov 19, 2018","6,028.34","6,036.99","5,974.13","6,005.30","6,005.30","56,032,100"
"Nov 16, 2018","5,975.11","6,058.83","5,968.67","6,012.35","6,012.35","61,140,800"
"Nov 15, 2018","5,885.22","5,960.40","5,880.21","5,955.74","5,955.74","60,149,800"
"Nov 14, 2018","5,857.72","5,896.80","5,851.79","5,858.29","5,858.29","72,751,500"
"Nov 13, 2018","5,754.60","5,850.38","5,747.53","5,835.20","5,835.20","58,918,000"
"Nov 12, 2018","5,865.74","5,884.08","5,777.05","5,777.05","5,777.05","53,857,800"
"Nov 9, 2018","5,934.18","5,936.03","5,859.09","5,874.15","5,874.15","65,342,000"
"Nov 8, 2018","5,972.33","5,996.84","5,949.52","5,976.81","5,976.81","73,188,500"
"Nov 7, 2018","5,942.22","5,947.61","5,891.14","5,939.89","5,939.89","62,481,200"
"Nov 6, 2018","5,942.32","5,959.97","5,898.56","5,923.93","5,923.93","53,343,100"
"Nov 5, 2018","5,895.24","5,926.63","5,886.21","5,920.59","5,920.59","53,671,600"
"Nov 2, 2018","5,873.01","5,906.29","5,827.15","5,906.29","5,906.29","67,022,200"
"Nov 1, 2018","5,855.22","5,883.22","5,815.76","5,835.92","5,835.92","63,198,100"
"Oct 31, 2018","5,817.49","5,835.17","5,769.54","5,831.65","5,831.65","69,910,100"
"Oct 30, 2018","5,755.02","5,789.10","5,733.24","5,789.10","5,789.10","59,748,100"
"Oct 29, 2018","5,788.92","5,814.68","5,747.03","5,754.61","5,754.61","49,595,700"
"Oct 26, 2018","5,761.45","5,790.95","5,748.61","5,784.92","5,784.92","52,533,300"
"Oct 25, 2018","5,629.95","5,754.96","5,623.84","5,754.96","5,754.96","51,569,200"
"Oct 24, 2018","5,795.75","5,818.84","5,709.42","5,709.42","5,709.42","71,593,900"
"Oct 23, 2018","5,838.69","5,848.04","5,797.34","5,797.89","5,797.89","61,556,000"
"Oct 22, 2018","5,841.42","5,869.65","5,827.63","5,840.44","5,840.44","68,594,500"
"Oct 19, 2018","5,810.13","5,861.99","5,796.78","5,837.29","5,837.29","63,540,800"
"Oct 18, 2018","5,850.12","5,858.79","5,811.92","5,845.24","5,845.24","62,773,900"
"Oct 17, 2018","5,833.25","5,868.62","5,819.17","5,868.62","5,868.62","64,580,100"
"Oct 16, 2018","5,737.94","5,800.82","5,719.51","5,800.82","5,800.82","64,884,300"
"Oct 15, 2018","5,786.66","5,816.04","5,725.58","5,727.26","5,727.26","65,107,300"
"Oct 12, 2018","5,722.49","5,788.68","5,722.49","5,756.49","5,756.49","60,181,200"
"Oct 11, 2018","5,734.00","5,746.24","5,669.72","5,702.82","5,702.82","90,536,700"
"Oct 10, 2018","5,815.29","5,832.93","5,798.74","5,820.67","5,820.67","68,341,300"
"Oct 9, 2018","5,771.92","5,796.79","5,756.24","5,796.79","5,796.79","64,525,600"
"Oct 8, 2018","5,728.70","5,794.43","5,728.64","5,761.07","5,761.07","73,665,700"
"Oct 5, 2018","5,738.59","5,758.27","5,706.40","5,731.94","5,731.94","64,862,100"
"Oct 4, 2018","5,847.60","5,847.60","5,742.31","5,756.62","5,756.62","87,537,800"
"Oct 3, 2018","5,874.50","5,921.57","5,848.16","5,867.74","5,867.74","72,943,100"
"Oct 2, 2018","5,947.25","5,956.78","5,862.96","5,875.62","5,875.62","87,701,600"
"Oct 1, 2018","5,950.86","5,982.06","5,944.60","5,944.60","5,944.60","60,605,000"
"Sep 28, 2018","5,930.60","5,976.55","5,930.60","5,976.55","5,976.55","62,677,100"
"Sep 27, 2018","5,871.44","5,931.72","5,870.54","5,929.22","5,929.22","59,721,100"
"Sep 26, 2018","5,871.56","5,908.59","5,870.30","5,873.27","5,873.27","75,063,400"
"Sep 25, 2018","5,875.16","5,895.02","5,850.75","5,874.30","5,874.30","65,935,500"
"Sep 24, 2018","5,958.57","5,958.57","5,876.65","5,882.22","5,882.22","68,687,600"
"Sep 21, 2018","5,956.50","5,975.17","5,935.04","5,957.74","5,957.74","86,255,700"
"Sep 20, 2018","5,898.48","5,941.02","5,897.60","5,931.27","5,931.27","70,876,500"
"Sep 19, 2018","5,835.79","5,882.66","5,835.79","5,873.60","5,873.60","69,601,100"
"Sep 18, 2018","5,818.72","5,844.95","5,781.29","5,811.79","5,811.79","70,975,800"
"Sep 17, 2018","5,908.43","5,911.65","5,811.92","5,824.26","5,824.26","59,608,300"
"Sep 14, 2018","5,870.98","5,931.28","5,870.98","5,931.28","5,931.28","56,571,400"
"Sep 13, 2018","5,834.77","5,865.07","5,834.77","5,858.27","5,858.27","66,435,500"
"Sep 12, 2018","5,839.31","5,870.60","5,798.15","5,798.15","5,798.15","61,414,500"
"Sep 10, 2018","5,835.38","5,840.87","5,776.02","5,831.12","5,831.12","53,873,400"
"Sep 7, 2018","5,780.81","5,851.46","5,769.25","5,851.46","5,851.46","54,320,700"
"Sep 6, 2018","5,661.96","5,786.67","5,660.87","5,776.10","5,776.10","57,940,400"
"Sep 5, 2018","5,868.78","5,868.78","5,621.60","5,683.50","5,683.50","71,761,700"
"Sep 4, 2018","5,974.76","5,978.73","5,889.10","5,905.30","5,905.30","53,980,900"
"Sep 3, 2018","6,025.41","6,026.92","5,954.93","5,967.58","5,967.58","44,310,800"
"Aug 31, 2018","5,984.96","6,018.46","5,940.65","6,018.46","6,018.46","59,513,900"
"Aug 30, 2018","6,075.27","6,086.94","6,013.37","6,018.96","6,018.96","58,498,700"
"Aug 29, 2018","6,025.60","6,065.15","6,003.49","6,065.15","6,065.15","63,016,700"
"Aug 28, 2018","6,042.89","6,065.25","6,023.22","6,042.65","6,042.65","59,104,800"
"Aug 27, 2018","5,993.76","6,025.97","5,993.70","6,025.97","6,025.97","65,676,000"
"Aug 24, 2018","5,975.42","5,993.60","5,949.61","5,968.75","5,968.75","49,474,100"
"Aug 23, 2018","5,962.10","5,991.30","5,934.29","5,982.98","5,982.98","53,558,900"
"Aug 21, 2018","5,899.30","5,953.91","5,899.30","5,944.30","5,944.30","59,014,700"
"Aug 20, 2018","5,833.54","5,919.33","5,833.54","5,892.19","5,892.19","55,005,100"
"Aug 16, 2018","5,788.06","5,811.63","5,743.50","5,783.80","5,783.80","53,443,300"
"Aug 15, 2018","5,782.38","5,819.64","5,689.94","5,816.59","5,816.59","62,023,800"
"Aug 14, 2018","5,850.72","5,890.99","5,744.58","5,769.87","5,769.87","56,998,100"
"Aug 13, 2018","6,029.47","6,034.56","5,861.25","5,861.25","5,861.25","60,906,300"
"Aug 10, 2018","6,084.80","6,107.70","6,059.99","6,077.17","6,077.17","52,870,700"
"Aug 9, 2018","6,084.75","6,105.92","6,055.27","6,065.26","6,065.26","62,375,600"
"Aug 8, 2018","6,110.84","6,117.29","6,081.63","6,094.83","6,094.83","64,676,700"
"Aug 7, 2018","6,100.00","6,113.99","6,079.48","6,091.25","6,091.25","60,294,800"
"Aug 6, 2018","6,025.61","6,102.54","6,025.43","6,101.13","6,101.13","66,226,000"
"Aug 3, 2018","6,014.80","6,023.48","5,994.04","6,007.54","6,007.54","57,227,000"
"Aug 2, 2018","6,039.59","6,055.07","6,011.72","6,011.72","6,011.72","77,818,300"
"Aug 1, 2018","5,952.94","6,034.55","5,945.44","6,033.42","6,033.42","59,853,600"
"Jul 31, 2018","6,012.93","6,013.86","5,910.53","5,936.44","5,936.44","86,530,400"
"Jul 30, 2018","5,998.10","6,027.94","5,994.08","6,027.94","6,027.94","72,156,300"
"Jul 27, 2018","5,947.36","5,992.05","5,947.06","5,989.14","5,989.14","65,570,700"
"Jul 26, 2018","5,949.66","5,967.60","5,928.74","5,946.14","5,946.14","82,412,300"
"Jul 25, 2018","5,941.13","5,947.50","5,923.20","5,933.89","5,933.89","84,148,200"
"Jul 24, 2018","5,934.41","5,945.85","5,925.05","5,931.84","5,931.84","59,374,900"
"Jul 23, 2018","5,886.52","5,928.08","5,884.98","5,915.80","5,915.80","51,917,100"
"Jul 20, 2018","5,867.81","5,884.63","5,842.93","5,872.78","5,872.78","56,088,500"
"Jul 19, 2018","5,902.03","5,920.93","5,857.14","5,871.08","5,871.08","61,506,700"
"Jul 18, 2018","5,868.87","5,899.65","5,858.98","5,890.73","5,890.73","69,005,100"
"Jul 17, 2018","5,881.79","5,884.80","5,840.94","5,861.51","5,861.51","52,518,200"
"Jul 16, 2018","5,941.91","5,956.80","5,847.34","5,905.16","5,905.16","46,500,100"
"Jul 13, 2018","5,908.48","5,961.34","5,908.48","5,944.07","5,944.07","54,856,000"
"Jul 12, 2018","5,873.05","5,931.52","5,873.05","5,907.87","5,907.87","57,014,300"
"Jul 11, 2018","5,842.99","5,897.96","5,822.75","5,893.36","5,893.36","62,397,700"
"Jul 10, 2018","5,839.04","5,888.59","5,829.68","5,881.76","5,881.76","53,761,000"
"Jul 9, 2018","5,719.86","5,815.45","5,716.39","5,807.38","5,807.38","52,683,800"
"Jul 6, 2018","5,733.13","5,743.36","5,694.91","5,694.91","5,694.91","46,286,700"
"Jul 5, 2018","5,727.91","5,739.33","5,685.75","5,739.33","5,739.33","51,660,500"
"Jul 4, 2018","5,640.56","5,738.93","5,557.56","5,733.64","5,733.64","56,623,500"
"Jul 3, 2018","5,737.35","5,752.32","5,630.10","5,633.94","5,633.94","49,554,000"
"Jul 2, 2018","5,828.50","5,832.22","5,746.77","5,746.77","5,746.77","48,029,600"
"Jun 29, 2018","5,691.69","5,799.24","5,682.66","5,799.24","5,799.24","65,331,400"
"Jun 28, 2018","5,791.58","5,801.35","5,661.01","5,667.32","5,667.32","60,061,700"
"Jun 27, 2018","5,832.58","5,859.60","5,787.55","5,787.55","5,787.55","55,552,900"
"Jun 26, 2018","5,831.60","5,878.04","5,820.75","5,825.65","5,825.65","59,068,400"
"Jun 25, 2018","5,850.31","5,891.48","5,801.59","5,859.08","5,859.08","54,948,400"
"Jun 22, 2018","5,820.19","5,837.65","5,787.68","5,821.81","5,821.81","58,773,500"
"Jun 21, 2018","5,890.06","5,922.70","5,815.45","5,822.33","5,822.33","51,405,000"
"Jun 20, 2018","5,941.79","5,947.78","5,834.13","5,884.04","5,884.04","62,441,700"
"Jun 8, 2018","6,083.33","6,096.66","5,987.33","5,993.63","5,993.63","53,952,100"
"Jun 7, 2018","6,090.98","6,116.43","6,077.86","6,106.70","6,106.70","61,086,000"
"Jun 6, 2018","6,083.92","6,096.72","6,063.33","6,069.71","6,069.71","68,433,200"
"Jun 5, 2018","6,031.37","6,088.79","6,025.56","6,088.79","6,088.79","71,163,800"
"Jun 4, 2018","6,004.12","6,032.99","6,001.20","6,014.82","6,014.82","77,906,000"
"May 31, 2018","6,037.26","6,055.02","5,934.80","5,983.59","5,983.59","91,923,400"
"May 30, 2018","6,037.43","6,095.83","6,001.80","6,011.06","6,011.06","76,998,100"
"May 28, 2018","5,979.62","6,080.51","5,977.00","6,068.33","6,068.33","66,767,100"
"May 25, 2018","5,957.43","6,003.24","5,949.52","5,975.74","5,975.74","58,672,900"
"May 24, 2018","5,833.62","5,954.31","5,833.35","5,946.54","5,946.54","71,497,000"
"May 23, 2018","5,764.42","5,850.54","5,764.31","5,792.00","5,792.00","60,646,300"
"May 22, 2018","5,767.63","5,813.43","5,751.12","5,751.12","5,751.12","67,420,300"
"May 21, 2018","5,779.24","5,786.39","5,719.48","5,733.85","5,733.85","63,717,500"
"May 18, 2018","5,831.05","5,843.45","5,783.31","5,783.31","5,783.31","55,495,900"
"May 17, 2018","5,854.87","5,898.30","5,815.92","5,815.92","5,815.92","67,370,600"
"May 16, 2018","5,780.88","5,841.46","5,738.58","5,841.46","5,841.46","62,283,300"
"May 15, 2018","5,926.08","5,940.42","5,833.63","5,838.12","5,838.12","64,487,000"
